Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
24730000	5.2727202	3.2762910	2.5280313	1.3950299	1.0663033	0.6802603	0.5089027	0.0050016	0.0036357	0.0199299	0.0366602	0.0755265	0.0437600	-15.706
24735000	5.1723291	3.2704669	2.5414198	1.3916394	1.0189127	0.6223066	0.4539538	0.0046505	0.0038247	0.0170651	0.0686925	0.1211416	0.1226937	-20.379
24740000	5.1559224	3.2832540	2.6522855	1.5595160	1.0748902	0.7243884	0.5769706	0.0052111	0.0037112	0.0160780	0.1011110	0.1592321	0.1472506	-16.681
24745000	5.0846744	3.1571783	2.5329391	1.5718081	1.1299542	0.7643454	0.5978033	0.0052799	0.0031428	0.0241712	0.0549884	0.2836975	0.1657848	-23.080
24750000	5.0794634	3.1656437	2.5099765	1.4241496	0.9575537	0.6409845	0.4885707	0.0059606	0.0035015	0.0199397	0.0515766	0.0831999	0.0750224	-17.523
24755000	5.0524176	3.2627104	2.5165377	1.5479605	1.1610982	0.6906762	0.5570808	0.0050722	0.0033809	0.0199667	0.0556152	0.0739356	0.1222725	-15.690
24760000	5.0238396	3.2712309	2.5762393	1.3842306	1.0942325	0.7655464	0.5937865	0.0050848	0.0034351	0.0169023	0.0561720	0.0464334	0.0908420	-18.429
24765000	5.0641995	3.2255829	2.7282835	1.6309388	1.0167912	0.7491282	0.5275815	0.0051517	0.0031453	0.0191965	0.2049005	0.0831450	0.1676169	-19.837
24770000	5.2272884	3.2544371	2.5808129	1.5268441	1.1606083	0.7744770	0.5780234	0.0054759	0.0033641	0.0174777	0.0811054	0.0841202	0.0715268	-21.013
24775000	5.0748037	3.0997862	2.5729153	1.5561767	1.0197697	0.6890258	0.5243858	0.0051819	0.0033348	0.0201036	0.1077428	0.0338700	0.1380809	-21.361
24780000	5.0245141	3.2777995	2.4794442	1.4332587	0.9831055	0.6568455	0.5384016	0.0048817	0.0038958	0.0195132	0.0404168	0.0627309	0.0819948	-10.464
24785000	5.0334717	3.2286824	2.5844002	1.3813660	1.0922888	0.6856100	0.5155616	0.0053074	0.0033993	0.0172544	0.0775326	0.0423115	0.0475956	-21.744
24790000	5.0498428	3.2663212	2.6324036	1.3879065	0.9729342	0.5915003	0.4342065	0.0051445	0.0033094	0.0212945	0.0607403	0.1610227	0.1113186	-19.327
24795000	5.0893106	3.2677649	2.6297437	1.4867645	1.2530591	0.7479753	0.5820328	0.0051348	0.0030884	0.0183297	0.0750478	0.0419645	0.0746296	-22.485
24800000	5.0945902	3.2617304	2.6414561	1.6036548	1.0638839	0.7189043	0.5431006	0.0052104	0.0032741	0.0164912	0.0316668	0.1276242	0.1427502	-15.971
24805000	5.0000752	3.1908105	2.4903308	1.3827450	1.0880514	0.6981405	0.4495865	0.0051705	0.0038556	0.0200010	0.0748480	0.1272455	0.0425055	-17.673
24810000	5.0956576	3.2385899	2.6524770	1.4119987	1.0583457	0.7799461	0.5685414	0.0054080	0.0040056	0.0179354	0.0884202	0.0915686	0.0905526	-22.163
24815000	5.0598638	3.2834768	2.6257893	1.4378965	0.9708240	0.6771393	0.5137222	0.0053021	0.0037425	0.0207333	0.0374359	0.0486222	0.0509052	-18.423
24820000	5.1535046	3.1952197	2.5500890	1.6383994	1.1551114	0.8136036	0.6515308	0.0052084	0.0036251	0.0185237	0.0436024	0.0980135	0.1222955	-17.533
24825000	5.0078138	3.2904555	2.5135099	1.3800490	1.0679672	0.6219696	0.4857489	0.0056897	0.0031688	0.0190895	0.1314532	0.0810456	0.1670788	-13.216
24830000	5.0778692	3.2713689	2.6902058	1.5119778	1.2364684	0.8097730	0.6201402	0.0045003	0.0033880	0.0229361	0.0559754	0.0799165	0.1218202	-21.810
24835000	5.0411935	3.2590886	2.8126514	1.5531759	1.1532059	0.7659818	0.5781459	0.0047686	0.0031675	0.0207552	0.0712952	0.0991611	0.1089192	-10.050
24840000	5.0159452	3.2601426	2.5803139	1.5281699	1.0316190	0.7511005	0.5864553	0.0050899	0.0032814	0.0160960	0.0683328	0.0586997	0.0600904	-18.614
24845000	5.1405601	3.2626959	2.4847467	1.4467604	1.1528152	0.7071816	0.5726726	0.0052414	0.0030795	0.0208545	0.0964594	0.0713864	0.0987057	-26.351
24850000	5.0448267	3.2528938	2.7335413	1.5274781	0.9591211	0.6729028	0.5621132	0.0054824	0.0033784	0.0213969	0.1216326	0.0576199	0.1116096	-19.009
24855000	5.0578587	3.2894149	2.6690838	1.4497063	1.0652201	0.6955768	0.5419871	0.0048895	0.0035589	0.0162330	0.1054302	0.0655022	0.1735355	-20.439
24860000	5.2295464	3.2706905	2.6044211	1.4407024	1.0320014	0.6573712	0.5075618	0.0049659	0.0039986	0.0212446	0.0417164	0.0444794	0.1128844	-12.695
24865000	5.0001146	3.2485849	2.4947730	1.4488794	1.0924478	0.6935527	0.4704138	0.0046672	0.0033779	0.0190116	0.0717740	0.0554570	0.0643730	-14.540
24870000	5.0463422	3.2720582	2.6663042	1.4968567	1.0341504	0.6215484	0.4602102	0.0050662	0.0031480	0.0223856	0.0959935	0.0716168	0.0664792	-17.985
24875000	5.0373865	3.2853290	2.3982815	1.5204219	1.0581043	0.6728973	0.5356389	0.0045268	0.0038689	0.0181865	0.0693720	0.1295444	0.0972549	-12.490
24880000	5.0663492	3.2721956	2.6465322	1.5201483	1.2304327	0.8359183	0.6424026	0.0055016	0.0032978	0.0184976	0.0678853	0.0681505	0.1084032	-23.521
24885000	5.0955834	3.2279101	2.4298537	1.5042476	1.1311224	0.7856669	0.5892922	0.0046164	0.0034857	0.0178775	0.0346181	0.0598378	0.0829206	-13.635
24890000	5.0188746	3.2424964	2.4607002	1.5316073	1.1013490	0.6994820	0.4834322	0.0048802	0.0037936	0.0198101	0.0712575	0.1279574	0.0530263	-18.155
24895000	5.0016007	3.2599704	2.6758467	1.4484639	1.1136642	0.7169242	0.5601334	0.0049492	0.0035680	0.0186670	0.0716263	0.0539149	0.1091033	-18.926
24900000	5.0353032	3.2464461	2.6185125	1.4018654	0.9905017	0.6758270	0.5242537	0.0049990	0.0032740	0.0209207	0.0908663	0.0415148	0.0585706	-30.636
24905000	5.0028925	3.2374419	2.4503630	1.4048383	1.0259036	0.6630394	0.4904046	0.0056138	0.0036302	0.0169634	0.0856479	0.0599061	0.0495613	-19.598
24910000	5.0610081	3.2090324	2.4680705	1.4231162	1.0301259	0.6820291	0.5294739	0.0048633	0.0035750	0.0227265	0.0886971	0.0982528	0.0778208	-14.334
24915000	5.1025492	3.2755933	2.6161096	1.4624884	1.0955198	0.6873470	0.4738021	0.0057919	0.0030888	0.0171371	0.1137127	0.0849792	0.0526629	-15.436
24920000	5.0001243	3.2079404	2.6517524	1.6155335	1.0663163	0.6238882	0.4827109	0.0049878	0.0036548	0.0223995	0.0853147	0.0828131	0.1239206	-24.408
24925000	5.2031570	3.2595999	2.4942197	1.4906665	1.0959149	0.6892157	0.5306604	0.0051826	0.0034424	0.0181311	0.0601537	0.0539387	0.1108981	-14.821
24930000	5.0334098	3.2892231	2.6321028	1.3848512	1.1144271	0.7506386	0.5771979	0.0046944	0.0032499	0.0196357	0.0737427	0.0554902	0.0818384	-15.180
24935000	5.3311624	3.2795379	2.5259030	1.3900716	0.9539837	0.6658615	0.4740802	0.0051280	0.0035236	0.0246394	0.0848780	0.0492465	0.1696658	-29.807
24940000	5.0454984	3.1930178	2.6212339	1.5007984	1.1380754	0.6750510	0.4726375	0.0054678	0.0032485	0.0184599	0.1468622	0.0977048	0.0734917	-28.496
24945000	5.1062024	3.2859003	2.7033027	1.4253123	1.1648194	0.7075289	0.5145914	0.0045586	0.0039185	0.0202679	0.0740151	0.1231477	0.0668632	-21.740
24950000	5.0666783	3.2380990	2.4021012	1.4101868	1.0958663	0.7711915	0.6031821	0.0051321	0.0029517	0.0174704	0.0613592	0.1273497	0.1483272	-14.582
24955000	5.1079934	3.2300914	2.7499438	1.5126060	1.1267027	0.7370107	0.5598906	0.0050320	0.0029524	0.0192782	0.1079577	0.0515355	0.0820392	-15.631
24960000	5.1975375	3.2653147	2.5602425	1.5108174	1.1348011	0.7936607	0.5987550	0.0046018	0.0032988	0.0149341	0.0419365	0.0707914	0.0821305	-14.402
24965000	5.0470441	3.2179455	2.5458984	1.4288634	1.0225797	0.6508066	0.3966539	0.0060591	0.0043240	0.0196988	0.0906349	0.1107921	0.0949474	-13.631
24970000	5.2414478	3.2835039	2.6479737	1.4178309	1.0794660	0.6801616	0.4623034	0.0048952	0.0030813	0.0164035	0.2400000	0.1928667	0.0591594	-20.665
24975000	5.0464925	3.2730462	2.7578421	1.3897987	1.1376222	0.7401487	0.5415867	0.0054315	0.0036019	0.0206080	0.0802541	0.0574989	0.0581791	-17.687
24980000	5.1701747	3.2774088	2.5634632	1.4124524	1.0140711	0.6246509	0.4223433	0.0052231	0.0038341	0.0189746	0.0601733	0.1726561	0.0787302	-13.561
24985000	5.0842997	3.2450207	2.4493096	1.4199308	1.0577992	0.6977141	0.5103258	0.0053364	0.0035978	0.0213808	0.0417700	0.0821761	0.0908150	-22.789
24990000	5.0451942	3.2187253	2.6176940	1.3949515	1.1303289	0.6756421	0.4798623	0.0050770	0.0041166	0.0195137	0.0736432	0.1193173	0.1061858	-15.831
24995000	5.0812153	3.1650868	2.4761052	1.3890682	1.0231044	0.7153020	0.5538676	0.0054942	0.0037627	0.0198759	0.0509297	0.0775874	0.0686933	-23.146
25000000	5.0807632	3.2766777	2.3693001	1.4036244	1.0496781	0.6834250	0.5576232	0.0054785	0.0037603	0.0198702	0.0413549	0.0439092	0.0799210	-26.845
25005000	5.1932894	3.2020525	2.5308675	1.4350038	1.0610066	0.7187513	0.5405418	0.0055325	0.0037621	0.0161645	0.1003514	0.1789637	0.0645144	-29.857
25010000	5.2164730	3.2791125	2.4224631	1.3892676	1.1690555	0.7239751	0.5574868	0.0048520	0.0035508	0.0195909	0.0508376	0.0891414	0.0742524	-18.533
25015000	5.0951557	3.2043617	2.5114437	1.4066632	1.1976542	0.7688739	0.6184834	0.0051515	0.0030749	0.0181297	0.0726539	0.0368818	0.0367936	-24.492
25020000	5.0378652	3.2236116	2.4728300	1.4421532	1.1293190	0.7474510	0.5549483	0.0049535	0.0030994	0.0170604	0.0456248	0.0995863	0.0406979	-17.615
25025000	5.0582588	3.0912583	2.3598769	1.5413257	1.0542357	0.7741958	0.6177120	0.0049614	0.0036911	0.0213651	0.1018029	0.0764585	0.1304337	-16.269
25030000	5.2265740	3.2782122	2.7317159	1.5156812	1.0574807	0.6853860	0.4907637	0.0048853	0.0036878	0.0192987	0.0600813	0.0908096	0.0723622	-19.878
25035000	5.1961010	3.2639104	2.5528179	1.4809751	1.1975907	0.7723074	0.5860969	0.0053021	0.0026007	0.0190060	0.0654928	0.0797584	0.0954835	-23.763
25040000	5.0070110	3.2771453	2.6227722	1.6640940	1.2803011	0.8102030	0.6561810	0.0050779	0.0031732	0.0198235	0.0579014	0.0585275	0.1230980	-15.744
25045000	5.3116852	3.2609758	2.6214316	1.3883585	1.2301124	0.7826657	0.6096965	0.0053782	0.0033632	0.0209468	0.0570035	0.0985615	0.1746491	-15.290
25050000	5.0494507	3.1999400	2.4499527	1.3871009	1.0862101	0.6403855	0.4940739	0.0049043	0.0042270	0.0188225	0.0817085	0.2216771	0.0484156	-19.306
25055000	5.0710845	3.2343366	2.5511676	1.3914485	1.0545905	0.6981892	0.4943974	0.0059167	0.0027770	0.0191656	0.1208347	0.0575032	0.0795872	-20.131
25060000	5.0177116	3.2479369	2.6735500	1.5155393	1.0352939	0.6588286	0.4750162	0.0054775	0.0033223	0.0204268	0.1123124	0.0787106	0.0486387	-18.950
25065000	5.4345173	3.2636079	2.4739642	1.4010261	1.1521873	0.7252363	0.5356124	0.0046827	0.0042847	0.0156060	0.0726690	0.1394501	0.1138428	-13.432
25070000	5.1055875	3.2614151	2.6279636	1.3841198	1.1906380	0.7135319	0.5429475	0.0051968	0.0033776	0.0177607	0.0732568	0.0657212	0.0507131	-21.044
25075000	5.0168796	3.2186328	2.6541889	1.4305869	1.1288659	0.7041550	0.4822138	0.0056584	0.0034946	0.0197296	0.0806694	0.1472429	0.1076348	-18.396
25080000	5.1730218	3.1580815	2.5821270	1.4317641	1.0838331	0.6840539	0.4968999	0.0056359	0.0034317	0.0198989	0.0488981	0.0577691	0.0645768	-14.299
25085000	5.1057594	3.2744433	2.6311176	1.4337076	1.0358124	0.6898468	0.5561324	0.0050037	0.0034536	0.0176619	0.0543973	0.0617876	0.0527360	-15.801
25090000	5.1746433	3.1839958	2.4544158	1.4901426	1.1655800	0.7776465	0.5779163	0.0045900	0.0040014	0.0158465	0.0663123	0.1168891	0.2098215	-12.941
25095000	5.0390645	3.2788058	2.5253257	1.4121267	1.1587131	0.6845317	0.5098015	0.0047823	0.0034639	0.0182436	0.0886728	0.0523558	0.0624255	-20.830
25100000	5.0488765	3.2543818	2.4492259	1.4262360	1.2606718	0.8485422	0.6218183	0.0052049	0.0030863	0.0162144	0.0623451	0.1053426	0.1512133	-27.383
25105000	5.0575920	3.2757671	2.5222980	1.4307685	1.0268505	0.6395294	0.4537886	0.0052446	0.0038397	0.0211985	0.0459502	0.0909468	0.0628030	-20.676
25110000	5.0448669	3.2030800	2.4898599	1.3994578	1.0128274	0.6845281	0.5306786	0.0059974	0.0029573	0.0206211	0.0479160	0.0473078	0.0803403	-20.620
25115000	5.0257935	3.1132949	2.5970762	1.4105015	0.9697513	0.5822215	0.4312921	0.0054512	0.0036330	0.0184792	0.0584100	0.0570434	0.1134240	-17.753
25120000	5.0001865	3.1495850	2.5760982	1.3813669	1.0572302	0.6814253	0.5219283	0.0050113	0.0034902	0.0211760	0.0468559	0.1139297	0.1501510	-16.090
25125000	5.0420993	3.2788817	2.5732396	1.5830810	1.2134184	0.7108417	0.5205172	0.0048435	0.0035256	0.0179929	0.0346421	0.0570743	0.0557871	-14.477
25130000	5.0788922	3.2116488	2.4546003	1.3863654	1.0142741	0.6773196	0.4823663	0.0055936	0.0036064	0.0245311	0.0587808	0.0691397	0.0788843	-23.573
25135000	5.0037164	3.2457720	2.4347268	1.3892456	1.1629836	0.7138211	0.5335098	0.0045629	0.0027904	0.0182565	0.0414482	0.0735071	0.2054998	-18.084
25140000	5.1862988	3.2569008	2.7070755	1.4889444	1.1975012	0.7691119	0.5874979	0.0047343	0.0033965	0.0185607	0.0335076	0.0492874	0.0378899	-23.355
25145000	5.3211991	3.1641062	2.4071304	1.3830037	1.0745084	0.7176942	0.5614395	0.0053309	0.0034384	0.0181222	0.0569529	0.0685341	0.1071662	-14.634
25150000	5.0755661	3.2635486	2.5758401	1.4858992	1.0123337	0.6561697	0.4444574	0.0050060	0.0034354	0.0166117	0.0743785	0.0434123	0.0827784	-24.870
25155000	5.2253761	3.2692551	2.5921302	1.5040532	1.0294363	0.6648967	0.5052737	0.0061311	0.0031354	0.0179918	0.0950699	0.1429369	0.0381489	-28.874
25160000	5.1127344	3.1597611	2.5466952	1.3897915	1.0266220	0.6408725	0.4882538	0.0053074	0.0031333	0.0192911	0.0954122	0.0571738	0.0434800	-21.836
25165000	5.1156568	3.2264477	2.5629241	1.4681435	1.0620837	0.7471387	0.5136270	0.0062272	0.0033750	0.0171265	0.0782057	0.1262019	0.0562314	-13.510
25170000	5.2870677	3.2749222	2.5998326	1.5029787	1.0752498	0.7289367	0.5428805	0.0049244	0.0031468	0.0158976	0.0666447	0.0763873	0.0760977	-19.051
25175000	5.0748189	3.1622150	2.5227755	1.4582189	0.9607521	0.5649520	0.4249768	0.0047313	0.0036029	0.0201133	0.0971349	0.0671672	0.1054635	-14.458
25180000	5.0060340	3.2488409	2.5452799	1.4377461	0.9301042	0.5393399	0.4270973	0.0057384	0.0034327	0.0223206	0.1310574	0.0827051	0.0842523	-10.025
25185000	5.2537227	3.2982661	2.6413370	1.4645697	0.9690539	0.6278846	0.4756430	0.0051251	0.0034052	0.0192379	0.1631252	0.1207389	0.0830554	-22.646
25190000	5.0132155	3.2356155	2.6480608	1.4215177	1.0374274	0.6566518	0.4550238	0.0051977	0.0039607	0.0201724	0.0942647	0.1037670	0.1038078	-16.773
25195000	5.0488843	3.1425725	2.5066543	1.4242160	1.0460223	0.7062113	0.5310493	0.0051281	0.0034302	0.0178096	0.1733328	0.0799656	0.0877540	-24.951
25200000	5.1743209	3.1423575	2.4777452	1.3827322	0.9420562	0.6318409	0.5100496	0.0049664	0.0038930	0.0189481	0.1323154	0.0713161	0.1122927	-28.500
25205000	5.0052621	3.2107133	2.5519237	1.5844289	1.1147494	0.7583130	0.5821236	0.0056508	0.0032088	0.0213719	0.0737944	0.0525837	0.0727318	-16.095
25210000	5.1865417	3.2243534	2.4846012	1.4527467	1.0113376	0.6202944	0.4496320	0.0051602	0.0033551	0.0195835	0.0928825	0.1083772	0.0499443	-19.244
25215000	5.0414591	3.2206193	2.5630290	1.3978151	1.0776366	0.6915239	0.4975004	0.0049316	0.0038389	0.0197374	0.0583864	0.0567106	0.0617263	-17.162
25220000	5.0813077	3.2960010	2.7377126	1.5102773	1.0176774	0.6746774	0.5102968	0.0058133	0.0034765	0.0175417	0.0680935	0.0521920	0.0756937	-22.105
25225000	5.0492506	3.2622832	2.5089761	1.4003771	1.0386502	0.7081910	0.5105465	0.0048981	0.0035734	0.0186225	0.0690539	0.0621635	0.0984364	-15.388
25230000	5.0813689	3.2538717	2.6807884	1.5869302	1.0082505	0.6917156	0.5237161	0.0052643	0.0031460	0.0188887	0.0696519	0.0754533	0.0575668	-16.099
25235000	5.0500188	3.2381009	2.4404851	1.5458101	1.0997116	0.7703840	0.6060047	0.0047468	0.0033192	0.0193654	0.0923539	0.0317105	0.0872847	-16.008
25240000	5.0431226	3.2635025	2.6770389	1.6086825	1.0240251	0.7095264	0.5468541	0.0053512	0.0036367	0.0170231	0.0960189	0.1251071	0.1577718	-21.305
25245000	5.0280719	3.1932585	2.4681353	1.5324139	1.0564997	0.7845950	0.6292455	0.0048523	0.0030518	0.0157103	0.1567683	0.0764075	0.1065319	-14.246
25250000	5.0771066	3.1340637	2.5768121	1.4725557	1.1886985	0.7423017	0.5766026	0.0053025	0.0030724	0.0221638	0.1299060	0.0656316	0.0996066	-14.688
25255000	5.0342056	3.1394377	2.5502018	1.5139699	1.0430350	0.6762310	0.4756939	0.0052599	0.0036890	0.0231449	0.0483623	0.1006107	0.1191041	-19.472
25260000	5.0054232	3.2412805	2.4255198	1.3974318	1.0829866	0.6952329	0.5275168	0.0054140	0.0032435	0.0174681	0.0412094	0.0486829	0.0708870	-20.679
25265000	5.3529771	3.2089299	2.5566064	1.4151442	0.9322869	0.6797803	0.4521647	0.0064064	0.0038744	0.0191482	0.2234671	0.1382317	0.1386322	-14.672
25270000	5.2536011	3.2711735	2.5936862	1.5718084	1.1344744	0.7470197	0.5593293	0.0049898	0.0035306	0.0211874	0.0719044	0.1733068	0.1625295	-13.566
25275000	5.0355473	3.2604850	2.7469108	1.4463164	1.1533674	0.7106029	0.4846670	0.0055786	0.0031691	0.0175868	0.0783813	0.0698809	0.0892311	-21.824
25280000	5.1812555	3.2654146	2.5633433	1.4403151	1.1012408	0.6861276	0.5418011	0.0050832	0.0034304	0.0186822	0.0434014	0.0541814	0.0701925	-10.036
25285000	5.2355245	3.2769387	2.4719271	1.4019682	1.1565954	0.6921784	0.5288921	0.0051151	0.0039194	0.0206913	0.0820957	0.0938169	0.0682371	-14.433
25290000	5.0571354	3.1861692	2.6681521	1.5360737	1.0980066	0.7026590	0.5035054	0.0060730	0.0030423	0.0210031	0.0567740	0.0592203	0.1380078	-13.815
25295000	5.0895185	3.2895358	2.4382169	1.4075409	1.0805893	0.6429207	0.4431279	0.0055484	0.0037587	0.0193401	0.1946659	0.1047654	0.0766481	-29.612
25300000	5.0577900	3.2622226	2.3802308	1.4578756	1.2901614	0.8168875	0.6175451	0.0042658	0.0033438	0.0180560	0.0755634	0.0830769	0.0772888	-18.076
25305000	5.0479728	3.2772511	2.5528761	1.5038112	1.0873502	0.7036160	0.5717678	0.0051487	0.0033926	0.0190124	0.0447454	0.0488801	0.0767288	-20.755
25310000	5.0307849	3.1708018	2.4127419	1.4050648	1.0302489	0.6307479	0.4675579	0.0050356	0.0035116	0.0178310	0.0502442	0.0552833	0.1099779	-24.832
25315000	5.1595429	3.2619030	2.6112387	1.4168800	1.1920372	0.8447539	0.6222276	0.0047890	0.0030534	0.0180476	0.0471005	0.0894542	0.1524107	-23.775
25320000	5.0853848	3.2026483	2.4960221	1.4808493	1.1085949	0.7537062	0.5862302	0.0041206	0.0036215	0.0192895	0.0881805	0.0691045	0.0879200	-20.593
25325000	5.1791037	3.2040129	2.6272258	1.4093662	1.0687634	0.6919406	0.4932164	0.0051202	0.0037616	0.0203416	0.0556958	0.1616308	0.0995536	-17.403
25330000	5.1018926	3.2906559	2.6489054	1.4954228	1.1854637	0.8549726	0.6631935	0.0044314	0.0033601	0.0190513	0.0509342	0.0421493	0.0760523	-14.756
25335000	5.1564526	3.2672695	2.3716077	1.3912298	1.0827054	0.6550415	0.5293177	0.0053809	0.0034402	0.0172765	0.0723464	0.1364027	0.1093492	-12.603
25340000	5.1167522	3.1621650	2.5089835	1.4143785	1.1052742	0.7322000	0.5478879	0.0048874	0.0035004	0.0171070	0.0493881	0.0575846	0.0609690	-17.098
25345000	5.0226578	3.0764139	2.4632780	1.5226300	0.9935540	0.6363042	0.4476364	0.0055467	0.0039675	0.0210256	0.0681169	0.1471472	0.0690613	-15.479
25350000	5.0290678	3.1921481	2.5776269	1.5146054	1.0116002	0.6136284	0.4444443	0.0048885	0.0038548	0.0200183	0.1906836	0.1684337	0.0799489	-23.362
25355000	5.1833559	3.2592012	2.6034375	1.4491042	1.0808796	0.7569901	0.5496094	0.0052494	0.0032300	0.0182931	0.0623098	0.0349491	0.0932353	-20.037
25360000	5.0163585	3.2719653	2.5309942	1.4248633	1.1344057	0.8197106	0.6292076	0.0051879	0.0033110	0.0191555	0.0421535	0.0595179	0.1173717	-26.985
25365000	5.0538023	3.2811039	2.5951028	1.4216415	1.2969930	0.8258522	0.6696879	0.0051657	0.0036120	0.0197054	0.0860133	0.1570468	0.0983820	-27.969
25370000	5.0132709	3.2504633	2.6680035	1.4621394	1.1919796	0.7336147	0.5185711	0.0053899	0.0031775	0.0208237	0.0868414	0.0710789	0.1097673	-22.515
25375000	5.1633562	3.2801080	2.4546335	1.3901034	1.1651731	0.7739624	0.5871254	0.0048327	0.0039633	0.0196208	0.1017342	0.0811737	0.0852481	-18.791
25380000	5.3430100	3.2326745	2.5674970	1.3948857	1.0394789	0.7642568	0.6046226	0.0053723	0.0033576	0.0275641	0.0625924	0.0749330	0.2707386	-16.248
25385000	5.1084050	3.2673598	2.6759956	1.5534345	1.1558763	0.7839527	0.5922309	0.0050698	0.0031241	0.0182726	0.0706127	0.0979910	0.0785112	-33.577
25390000	5.1401154	3.2520674	2.7268821	1.7584595	0.9982553	0.6133796	0.4632735	0.0047685	0.0036670	0.0229132	0.0679403	0.2081192	0.1245880	-18.241
25395000	5.0240521	3.1841479	2.5064928	1.4878936	0.9893722	0.6877395	0.5177136	0.0052503	0.0035499	0.0162918	0.0589789	0.0446449	0.1248008	-16.734
25400000	5.2181953	3.2616644	2.6406956	1.4869675	1.0666808	0.6894438	0.5231173	0.0049186	0.0033861	0.0190793	0.0707338	0.0770677	0.1514497	-13.250
25405000	5.0460357	3.2822082	2.5591105	1.4048825	1.2230262	0.8368487	0.6409329	0.0052059	0.0028543	0.0181085	0.1211400	0.0508962	0.1239467	-20.080
25410000	5.0679142	3.2700241	2.7387893	1.4953709	1.2046068	0.7025754	0.5456201	0.0047465	0.0033735	0.0182578	0.0516950	0.0763813	0.0692997	-15.801
25415000	5.0198031	3.2629842	2.6587732	1.5830159	1.0139229	0.6098620	0.4876926	0.0051874	0.0036767	0.0203561	0.1905831	0.0746664	0.1327419	-22.529
25420000	5.0177462	3.2669895	2.5248507	1.4907009	1.1726156	0.8017090	0.6252626	0.0050476	0.0031528	0.0164065	0.0593273	0.0392467	0.1018618	-23.541
25425000	5.0782948	3.2244482	2.5102176	1.4714674	1.1672826	0.7637865	0.5866771	0.0049438	0.0031303	0.0176383	0.0792000	0.0491355	0.0948398	-18.622
25430000	5.1525109	3.2179599	2.4109750	1.3885094	1.0752461	0.6536654	0.4836238	0.0051424	0.0035144	0.0196052	0.0563823	0.0717528	0.0740366	-14.100
25435000	5.0289572	3.1649283	2.4913890	1.5285533	1.0977948	0.6866743	0.5013489	0.0057514	0.0033615	0.0191357	0.0845609	0.0413001	0.0518603	-19.953
25440000	5.0055017	3.2353302	2.6010299	1.5336073	1.0814139	0.7268678	0.5110562	0.0055747	0.0034087	0.0207463	0.0352384	0.0979526	0.0675688	-16.574
25445000	5.0837877	3.2911992	2.6182717	1.6532571	1.0977626	0.7158297	0.5283110	0.0052614	0.0037020	0.0179584	0.0437885	0.1049428	0.1009189	-24.016
25450000	5.0652608	3.2510236	2.4535178	1.4013040	0.9635787	0.6672603	0.5522768	0.0055514	0.0031448	0.0223970	0.0779543	0.0958235	0.0788039	-20.416
25455000	5.0991137	3.2085176	2.4940826	1.4806788	1.0529374	0.6770904	0.5580298	0.0057977	0.0039371	0.0187500	0.1212724	0.0774063	0.0623884	-16.766
25460000	5.0688255	3.2780797	2.5449877	1.5378956	1.1647186	0.8357560	0.6460509	0.0050113	0.0033845	0.0182602	0.1437146	0.0989419	0.0795933	-18.790
